ID,00:08:30:B7:05:62,00:08:30:D7:B8:10,00:08:30:D7:B8:12,00:08:30:E5:30:F4,00:08:30:E5:3E:04,00:08:30:E5:53:40,00:08:30:E5:53:41,00:08:30:E5:53:42,00:08:30:E5:53:43,00:08:30:E5:53:44,00:08:30:E5:7F:E1,00:08:30:E5:7F:E2,00:08:30:E5:7F:E3,00:08:30:E5:7F:E4,00:08:30:E5:9A:23,0C:4B:54:C4:06:9B,3E:2E:F9:D7:B0:9A,44:C3:46:19:93:51,48:7D:2E:20:78:99,5C:83:8F:8F:FD:F0,5C:83:8F:8F:FD:F1,5C:83:8F:8F:FD:F2,5C:83:8F:8F:FD:F4,68:BC:0C:07:24:D0,68:BC:0C:07:24:D1,68:BC:0C:07:24:D2,68:BC:0C:07:24:D3,68:BC:0C:07:24:D4,68:BC:0C:0A:C0:C1,68:BC:0C:0A:D4:E0,68:BC:0C:0A:D4:E1,68:BC:0C:0A:D4:E2,68:BC:0C:0A:D4:E3,68:BC:0C:0A:D4:E4,68:BC:0C:0A:DD:A0,68:BC:0C:0A:DD:A2,68:BC:0C:0A:DD:A3,68:BC:0C:0A:DD:A4,9C:D3:6D:A3:B4:32,DC:EE:06:91:61:D1,E0:B9:4D:36:55:53,EE:D0:9F:57:41:D1,00:08:30:E5:30:F1,00:08:30:E5:3E:00,00:08:30:E5:3E:02,00:08:30:E5:3E:03,00:08:30:E5:7F:E0,60:C5:A8:E1:3D:29,78:54:2E:F0:39:58,DC:FE:18:C6:C4:59,EC:26:CA:38:DB:DC,00:08:30:D7:AD:43,00:08:30:D7:B8:13,00:08:30:D7:B8:14,00:08:30:D7:C3:54,00:08:30:D7:E9:50,00:08:30:E5:30:F3,0C:4B:54:B5:ED:FA,68:BC:0C:07:03:90,68:BC:0C:07:03:91,68:BC:0C:07:03:93,68:BC:0C:07:03:94,00:08:30:D7:99:71,00:08:30:D7:99:72,00:08:30:D7:99:74,00:08:30:D7:B8:11,00:08:30:D7:DB:23,44:C3:46:19:93:89,5C:83:8F:8F:FD:F3,68:BC:0C:07:22:E0,68:BC:0C:07:22:E3,6C:B0:CE:42:51:7C,00:08:30:D7:99:70,00:08:30:D7:C3:50,A8:15:4D:3B:D9:8C,FA:34:41:E1:17:F7,00:08:30:D7:AD:42,00:08:30:D7:B8:42,00:08:30:D7:DB:20,14:75:90:4A:B6:8A,00:08:30:D7:E9:51,00:08:30:D7:E9:52,00:08:30:D7:62:F1,00:08:30:D7:99:73,00:08:30:D7:AD:44,00:08:30:D7:B8:40,00:08:30:E5:0B:A1,00:08:30:E5:3E:01,00:08:30:D7:65:10,00:08:30:D7:65:11,00:08:30:D7:65:12,00:08:30:D7:65:13,00:08:30:D7:AD:40,00:08:30:D7:AD:41,00:08:30:E5:0B:A2,00:08:30:E5:9A:24,00:08:30:B7:05:60,00:08:30:B7:05:64,00:08:30:D7:DB:21,00:08:30:D7:DB:22,00:08:30:D7:DB:24,00:08:30:E5:3D:D1,00:08:30:E5:3D:D4,00:08:30:B7:05:61,00:08:30:B7:05:63,00:08:30:E5:0B:A0,00:08:30:E5:0B:A3,68:BC:0C:0A:C0:C0,68:BC:0C:0A:C0:C2,00:08:30:D7:62:F0,00:08:30:D7:62:F3,00:08:30:D7:62:F4,00:08:30:D7:65:14,00:08:30:E5:0B:A4,68:BC:0C:0A:C0:C4,68:BC:0C:0A:E6:90,68:BC:0C:0A:E6:94,68:BC:0C:07:22:E1,68:BC:0C:0A:B0:73,68:BC:0C:0A:B0:74,68:BC:0C:0A:E6:93,00:08:30:D7:62:F2,00:08:30:D7:B8:43,00:08:30:D7:E9:53,00:08:30:E5:02:B1,00:08:30:E5:02:B3,68:BC:0C:07:22:E2,68:BC:0C:0A:E6:92,5C:83:8F:3C:6E:52,68:BC:0C:0A:B0:71,68:BC:0C:0A:E6:91,00:08:30:B7:00:A2,00:08:30:E5:02:B2,68:BC:0C:07:22:E4,00:08:30:B7:00:A4,00:08:30:D7:B8:41,00:08:30:D7:B8:44,00:08:30:E5:30:F0,5C:83:8F:3C:6E:53,5C:83:8F:3C:6E:54,00:08:30:D7:5F:B1,00:08:30:D7:E9:54,00:08:30:E5:3D:83,00:08:30:E5:3D:84,00:08:30:B7:00:A1,00:08:30:B7:00:A3,00:08:30:D7:C3:51,5C:83:8F:3C:6E:50,5C:83:8F:3C:6E:51,68:BC:0C:07:17:A4,E2:CC:F8:06:03:45,00:08:30:B7:00:A0,00:08:30:E5:3B:61,00:08:30:E5:4B:90,00:08:30:E5:4B:93,00:08:30:E5:4B:92,00:08:30:E5:4B:94,68:BC:0C:0A:C0:C3,00:08:30:D7:C3:53,00:08:30:D7:C3:52,68:BC:0C:07:17:A0,68:BC:0C:07:17:A1,68:BC:0C:07:32:30,34:23:87:9A:E9:D9,68:BC:0C:07:17:A3,68:BC:0C:07:32:34,68:BC:0C:0A:D7:00,68:BC:0C:0A:D7:03,68:BC:0C:0A:D7:02,C0:61:18:3F:80:20,FA:34:41:E1:1A:8B,00:08:30:E5:4B:91,68:BC:0C:0A:D7:01,6E:B0:CE:42:51:7D,00:08:30:D7:B0:B2,00:08:30:D7:BF:D0,00:08:30:E5:3B:60,00:08:30:E5:3B:64,68:BC:0C:07:32:32,00:08:30:E5:3B:62,00:08:30:E5:3B:63,68:BC:0C:0A:D7:04,9E:DA:3E:9D:BA:9D,38:22:D6:A7:DA:D0,00:08:30:D7:BF:D2,00:08:30:D7:BF:D3,00:08:30:D7:BF:D4,00:08:30:D7:B0:B0,00:08:30:D7:BF:D1,D6:25:8B:F1:68:E6,00:08:30:D7:A5:90,00:08:30:D7:A5:91,00:08:30:D7:B0:B3,46:03:2C:D4:E4:A0,00:08:30:D7:A5:93,00:08:30:E5:39:72,00:08:30:D7:A5:92,00:08:30:D7:B0:B4,68:BC:0C:0A:F0:E0,5C:83:8F:77:6E:71,00:08:30:D7:A5:94,00:08:30:D7:B0:B1,68:BC:0C:0A:F0:E1,68:BC:0C:0A:F0:E2,68:BC:0C:0A:F0:E3,68:BC:0C:0A:F0:E4,00:08:30:E5:30:F2,00:08:30:E5:39:73,4C:AC:0A:0C:2E:41,00:08:30:D7:92:20,00:08:30:D7:92:22,00:08:30:D7:92:23,00:08:30:D7:92:24,00:08:30:D7:AC:E0,00:08:30:D7:AC:E3,88:25:93:5F:A7:32,8E:99:4B:00:B6:C8,B8:08:D7:E0:C7:A2,0C:4B:54:B5:EF:B6,24:F2:7F:C3:60:41,24:F2:7F:C3:60:44,3C:CE:73:70:EF:80,3C:CE:73:70:EF:84,BC:46:99:62:C6:23,68:BC:0C:07:03:92,68:BC:0C:0A:DD:A1,00:08:30:E5:9A:21,32:F7:72:53:5E:9A,8A:78:73:C3:D8:4F,00:08:30:E5:3D:D2,AE:ED:5C:A8:F3:45,00:08:30:E5:3D:D0,00:08:30:E5:9A:22,00:08:30:E5:02:B4,00:08:30:E5:02:B0,68:BC:0C:0A:B0:70,68:BC:0C:0A:B0:72,68:BC:0C:07:17:A2,68:BC:0C:0A:AF:20,68:BC:0C:0A:AF:24,00:08:30:E5:39:71,00:08:30:E5:39:74,00:08:30:D7:92:21,4C:AC:0A:0C:2F:95,5E:AC:0A:0C:2F:95,6E:AC:0A:0C:2F:95,24:F2:7F:C3:60:43,24:F2:7F:C3:5F:41,24:F2:7F:C3:5F:44,F0:B4:29:25:C5:7D,00:08:30:E5:39:70,20:DC:E6:B4:2C:DA,68:BC:0C:0A:AF:21,68:BC:0C:0A:AF:23,20:6B:E7:C4:DF:79,68:BC:0C:0A:AF:22,30:FC:68:BB:6E:ED,F4:83:CD:55:10:93,00:08:30:D7:AC:E4,00:0C:43:E1:76:28,00:23:89:D0:CB:40,68:BC:0C:07:09:E1,B4:0F:3B:C5:F3:31,00:08:30:D7:AC:E1,00:08:30:E5:2D:83,F0:B4:29:F1:98:2E,68:BC:0C:07:09:E0,68:BC:0C:07:09:E2,68:BC:0C:07:09:E3,68:BC:0C:07:09:E4,C4:CA:D9:6D:CC:F0,C4:CA:D9:6D:CC:F1,F2:B4:29:F0:98:2E,F8:D0:27:F3:EE:30,30:B4:9E:71:A6:1B,B8:62:1F:53:72:0D,00:08:30:E4:D2:F2,00:08:30:E4:D2:F4,00:08:30:E5:5D:C1,00:08:30:E5:5D:C4,8E:99:4B:00:B5:DC,00:08:30:E4:D2:F0,00:08:30:E4:D2:F3,30:FC:68:90:C5:D8,00:08:30:A7:85:90,00:08:30:A7:85:91,00:08:30:A7:85:93,00:08:30:E5:5D:C3,00:23:89:C4:EE:D0,00:26:99:74:5D:94,14:CC:20:53:97:DC,BC:46:99:34:A6:DA,BA:C1:11:7E:F7:21,20:6B:E7:4B:01:89,00:34:CB:54:CD:00,00:34:CB:68:D7:5F,38:22:D6:55:54:20,F4:83:CD:89:5E:4E,30:FC:68:8D:40:B6,00:08:30:E5:5D:C2,00:08:30:E4:D2:F1,00:08:30:E5:5D:C0,C4:04:15:88:5A:97
72,0,0,0,0,-67.6,-52.7,-52.15,-51.7,-51.8,-51.8,0,0,0,0,0,0,0,-85,0,-69.25,-66.5,-70,0,-59.8333,0,-58.2,-58.6,-58.65,-67,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,-67.4444,-68.1111,-67.9,0,-71.8,0,0,0,-65.8889,0,0,-77,0,0,0,0,0,0,0,0,0,-71,0,0,0,-69.25,-66.3333,-66.7778,0,0,0,0,0,-66.75,-66.6667,0,0,0,0,0,-69.4,-65,-66.25,0,-68.6667,-74.875,0,-71,-70,-65.1667,-64.8889,0,0,0,0,0,0,0,0,0,-71.3333,0,0,0,0,0,-69.5,-71.1,0,0,0,0,-65.8889,-65.7778,-67.75,0,0,0,-69.1111,-66.3333,0,0,0,-68.15,-67.1111,0,0,-65,0,0,-66.1875,0,-64.5,0,0,0,0,0,0,0,0,-72.6667,-72,0,0,0,0,0,-71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,-71,-59.9,0,-60.8,-56,-57.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.3,-56.5,-55.2,-55.2,-56.6,0,0,0,0,0,0,0,0,0,0,-79,-53.3,0,0,0,-70.7,-70.5,-70.5,0,-73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,-71.6,0,0,0,0,-66.9,0,0,0,0,0,0,-72.1111,-66.8,0,0,-66,-65.6,-66,-65.8,0,-73.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-66.2,0,0,-66.375,0,-68.5,0,0,0,0,-66.3,0,0,0,-68.75,-68.8,0,0,-68,0,0,0,0,-66.6,-67.2,0,0,0,0,0,0,0,-67.6,0,0,0,0,0,0,-66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,-63,-63.3333,-64.6,-62.8889,-66.5625,-63.6667,0,0,0,0,0,0,-72.3,-78.6111,0,0,0,0,0,-57.6,-54.95,-57.25,-54.8,-56.75,0,0,0,0,0,0,0,0,0,0,-79,-52.8,-76.9444,0,0,-64.7222,-64.7,-63.7,0,-75.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.9,-66.6667,0,0,0,0,-72,0,-72.4,-67.05,0,-64,0,-70.5556,0,0,-74.5,0,0,0,-72,-72,0,0,0,0,0,0,-76,0,0,0,0,-72.8,0,0,-71.7222,0,0,0,0,-67.3889,0,0,0,0,0,0,0,0,-66.3,-72,0,0,0,-66.6,0,0,-67,-66.35,-66.8889,0,-76,0,0,0,0,0,-66.6667,-69,0,0,0,0,-76.05,-66.1,0,0,-70,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,-60.15,-59.3,-60.6,-59.35,-60.75,0,0,0,0,0,0,0,0,0,0,0,-76,0,-51.65,-50.7778,-51.45,-51.45,-51.6,-69.25,-71,0,-70,0,0,0,0,0,0,0,-55.5,0,0,0,-68.75,-69.45,-69,0,-73.55,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,-76,-75.25,0,0,0,0,-76.9,-68.5,-68.1,0,-72.5,0,0,0,0,-65.3,0,0,0,0,-72,-73.2,0,-67.2,0,0,0,0,0,0,0,-76.4,0,0,0,0,0,0,0,0,0,-76,0,0,0,-69.375,-71.45,-71,-72,-71.3,0,0,-71,0,0,-66.5,0,0,-70,-71,-65.5,0,0,0,-68,0,-72.05,0,0,-68,0,-67.6667,0,-65.95,-68.05,0,0,-72.2222,0,0,0,0,-66.5,-68.0556,-70.7222,-72,0,-72,-76.45,0,0,0,0,0,0,-71,0,0,-72,0,0,-78.55,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,-67.1111,-65.15,-62.7,-64.25,-63.85,-63.65,0,0,0,0,0,0,-89.5,0,0,0,0,0,0,-52.3,-52,-52.1,-52.15,-52,0,-69,0,0,0,-69,0,0,0,0,0,-61.15,0,0,0,-67.2,-67.55,0,0,-77.95,0,0,0,0,0,0,-69.1,0,0,0,0,0,0,0,0,-71.6667,-71.7778,0,0,0,0,0,-71,0,0,-67.2778,0,0,0,-70.1,0,0,0,0,-66.2,0,0,-70.25,0,-67.9444,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,-67.1,-66.05,-68.1,0,0,-76,0,-69.65,-71.5556,0,0,0,-67.35,-70.15,0,0,0,-71.55,-70.05,-72.2,0,0,-68.3,0,-71,-67.2,-70,-70.55,0,-70,-71,0,0,0,0,-69,-69.7,-70.2222,-71,-71.25,-75.5,-75.05,-70,-72,0,0,0,0,0,-68,-69.6,0,-70,-77,0,0,0,-76.3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.0556,-76.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,-65.35,-63.95,-63.25,-64.3,-64.35,-64.15,0,0,0,0,0,0,-74,-75.4,0,0,0,0,0,-52.75,-52.1,-52.65,-52.5,-52.9,0,-69,0,-68.5,-68.85,0,0,0,0,0,0,-62.05,0,0,0,-65.6,-65.1,-65.05,0,-79.35,0,0,0,-75.75,0,0,-69.75,0,0,0,0,0,0,0,0,-70.45,-70.75,0,0,-78,0,0,-71,0,0,-71.5,0,0,-76.5,-70.15,0,0,0,0,-65.45,0,-76,-70.15,0,0,-71.1,0,-75.95,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.6,0,-63.5,-63.25,-63.6,0,0,0,-67.5,-66.7,-69.75,0,0,-65.5625,-63.2,-70.6,0,0,0,-72,-68.05,-71.8,0,-63.9,-68.8,0,0,-66.9,-70.65,-70.3,0,-68.4,-71.85,0,0,0,0,-70.7,-69.4444,0,-71.05,-74.0625,0,-73.8,-70.55,-70.8,-75.7222,-75.7,-71.6667,-71,0,0,-69.2,0,0,0,-78.45,0,0,-76,0,0,0,0,-72.625,0,0,0,0,-71.35,0,0,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,-64.45,-62.7,-61.65,-63.25,-63.5,-62.4,0,0,0,0,0,0,-76,-76.4,0,0,0,0,0,-53.1,-54.4,-53.15,-52.75,-53,0,-69.125,-69.9,-68.9,0,-65.5,0,0,0,0,0,-56.05,-87.25,0,0,-64.2,-64.9,-64.3,0,-82.5,0,0,0,0,0,0,-70.5,0,0,0,0,0,0,0,0,-70,-70.6667,0,0,-78.625,0,0,0,0,0,-72.3,0,0,0,-72.45,0,-88.5,0,0,-66.65,-72,0,-71.5,0,-63,-72,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-69.625,-67.3,-68.9,-67,0,0,-70,-66.9,0,-69.5,0,0,0,-68.35,-71.25,0,0,0,0,-68.25,-72.3,0,0,-68.3,0,0,-69,-70.5,-71.15,0,-67.5,-71.8,0,0,0,0,-70.15,0,-69,-70.85,-71.8333,0,-74.75,-70.05,0,0,-72,0,0,0,-72,-69.75,0,0,0,-77.1,0,0,-76.375,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,-67,-65.1,0,-64.65,-64.8,-64.45,0,0,0,0,0,0,-75.5,0,0,0,0,0,0,-55.4,-55.55,-55.8,-54.2,-55.05,0,-70.4,-69.1111,0,0,0,0,0,0,0,-81,-63.3,0,0,0,-67,-68,0,0,-85.5,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,-71,0,-70.9375,0,0,-80.5,0,0,0,0,0,-71.1667,0,0,0,-73.55,0,0,0,0,-69.8889,-72,0,-71.125,0,-66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-69.375,-69.4444,-70.2,0,0,0,-68.2,-67.4,0,0,0,-69,-68.7778,-71.7778,0,0,0,0,-69.6,-70.1,0,-68.6,-67.9,0,0,-70.125,-70.6,0,0,-66.75,-69.55,0,0,0,0,-65.75,-70.25,-69,-69.9,-68.2,0,-73.35,-69,0,-72,-72,0,-72.5,0,0,-70.4,0,0,0,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,-76.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,-65.4,-67.45,-65.7,-67.4,-67.85,-66.75,0,0,0,0,0,0,-76.55,-78.5,0,0,0,0,0,-50.45,-50.15,-50.15,-50.15,-50.15,0,-69.5,0,-69.25,-69,-69,0,0,0,0,-81.4,-67.1,0,0,0,-66.3,-68,-69.05,0,-87,-88.5,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,-73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,0,-68,-67.15,-71,0,0,-68.25,-76.5,-69.6,0,0,0,-71.8,-69,-69.25,0,-67.4,-69.1,0,-71,-68.75,-71.95,-72.4,0,-68.35,-67.55,0,0,0,0,-65,-70.7,0,-69.35,-67.2,0,-71.7,-70.6,-70,0,0,-71,-71,0,0,-70.7,0,0,0,-79,0,0,0,0,0,0,0,0,-72.1,0,0,0,0,0,0,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,-68.1,-72.25,-69.8,-70.65,-69.9,0,0,0,0,0,0,-77.5,-86.8333,0,0,0,0,0,-53.3,-54.5,-54.5,-55.75,-54.15,-65.6,-63.5,-61.2,-64.9,-59.2,-63.8,0,0,0,0,-79,-67.65,0,0,0,0,0,0,0,0,-87,0,0,0,0,0,-72.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.05,-66,0,0,0,0,0,-66.1,-64.9,-65.7,0,0,0,-66.2,0,-65.25,0,0,0,0,-65.45,-65.55,0,-65.95,-67.7,0,0,-66.1,-71.8125,-71.65,0,-64.25,-63.9,0,0,0,0,-67.6,-68.65,-71.25,-65.65,-64.5,0,-72.9,-66.15,-68.5,-68.1,0,-68.5,-68.3,-65.3,-74.1,-76.1,0,0,0,-75.6,0,0,-69.9,-68.5,-69.85,0,-74.2,-67.9,-68.8,0,0,-69.8,-71.9,-73.3333,0,-69.3,0,0,-74,0,-72.4,-71.1,0,-71,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,-63.8333,-71.8,0,-71.55,-71,-71.15,0,0,0,0,0,0,-76.5,0,0,0,0,0,0,-60.25,-61.55,-60.1,-61.25,-60.85,-65.3,-59.7,-58.5,-58.5,-59.05,-58,0,0,0,0,-79.15,-67.4,0,0,0,-62.3333,-63.1111,-63.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-88.5,0,-71.8,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.45,-65.9,0,0,0,0,0,-65.95,-62.85,-63.3,-72,0,0,-64.45,0,0,0,0,0,0,-63.85,-63.95,0,-64.85,-68.15,0,0,-64.95,-76.5,-75.5625,0,-64.3,-62.75,0,0,0,0,-68.25,-69.9,0,-63.15,-64.3,0,-76.4,-67,-69,-66.85,-66.3,-67.25,-67.05,-65,-75.65,0,0,0,0,-76.75,0,0,-68.95,-67.6,-68.05,0,-74.8333,-65.5,-68.45,0,0,-69,-68.4,-69.3,0,-68.75,-68.8,-68.95,-73.3,0,-70,-70.05,-69.5,-71,-70.5,-72.7,-69.7778,-70,0,-76.4444,-70,0,0,0,-72,0,-69.1,0,-76,-73.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,-63.35,-72,-75.5,-71,-71.25,-70.6,0,0,0,0,0,0,-76.5,-88.5,0,0,0,0,0,-61,-61.65,-61.75,-62.8,-62.35,-64.85,-58.65,-58.1,-58.1,-57.7,-58.4,0,0,0,0,-79.65,-69,0,0,0,-64,-63.85,-64,0,0,-79,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,-63.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.45,-65.5,0,-72,-76.15,0,0,-65.4,-62.85,-63.95,0,0,0,-65.1,-73.5,0,0,0,0,0,-62.95,-62.25,0,-64.9,-68.75,0,0,-63.2778,0,0,0,-62.3,-60.5,0,0,0,0,-70.8,-73.35,0,-61.65,-62.5,0,-77.05,-68.6,-69,-68.7,-67.35,-68.3,-67.75,-64.4,0,-72,0,0,-77,-75.95,0,0,-68.3,-67.2,-68.1,0,-73.4,-65,-68.35,0,0,0,-69.5,0,0,-70,-70,-67.75,-73.15,0,-69.65,-69.65,-69,0,-70,-71,-69.5625,0,0,0,0,0,-71,0,-72,0,-69,0,0,-75.2,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
